Id,SalePrice
1588,151804.05101734502
1589,104461.37366930855
1590,131466.5801283418
1591,93005.08152114728
1592,120101.63085244378
1593,120453.57749020723
1594,133426.18626966942
1595,115157.467910275
1596,236105.69330834385
1597,182049.64063740283
1598,207094.0240825898
1599,165923.7411223563
1600,162298.35140433875
1601,71301.82421982511
1602,118396.88450789766
1603,86681.7199473595
1604,264705.5444932852
1605,242668.5862880481
1606,166918.36310439938
1607,164922.072776787
1608,214033.3202522377
1609,185224.14499633413
1610,154690.67939382838
1611,143746.63723307228
1612,171911.15342837202
1613,168549.6665236009
1614,124202.67792072672
1615,88158.62634885653
1616,77932.68519604171
1617,90756.5953379607
1618,126366.61329761306
1619,138156.1358006725
1620,169936.21028361339
1621,138530.4453809253
1622,141190.80123910066
1623,275916.06267206895
1624,212054.71073775186
1625,118987.86108034989
1626,166498.67680174927
1627,189419.24170306502
1628,279702.33418806235
1629,177129.6772817492
1630,358010.254720971
1631,215261.85993744284
1632,241486.1745634951
1633,170810.15165777775
1634,185275.44936944498
1635,178275.5695483258
1636,154704.24003753744
1637,203887.10574606698
1638,196588.458097098
1639,181508.2129997516
1640,255603.41372314806
1641,178405.3446064901
1642,235391.17770398606
1643,218726.1551959375
1644,228419.2709332437
1645,194997.4872335763
1646,157866.3989400466
1647,160088.40700768252
1648,133824.34753417043
1649,138134.69386855734
1650,120825.84760676385
1651,122005.97980124275
1652,98458.81286621686
1653,100719.67831602384
1654,145579.4467543128
1655,142651.72948659462
1656,145448.32846230964
1657,149843.1272191426
1658,146203.27284437517
1659,126443.51029058617
1660,150554.13772231987
1661,450619.41133906576
1662,411025.4903336504
1663,391671.3340483663
1664,482109.5392029599
1665,306076.9729813509
1666,329044.66713018756
1667,381527.38672548946
1668,335204.7832387641
1669,291888.4799774735
1670,345496.42986994947
1671,261668.1553400545
1672,448057.85567037127
1673,290538.6870515624
1674,245399.55871276237
1675,194685.53680210403
1676,196516.08200984032
1677,219489.74121383624
1678,483154.8331965376
1679,397824.1571936082
1680,337588.14902295504
1681,242041.0298454694
1682,307009.618291127
1683,181984.32393527267
1684,169950.8870850812
1685,172139.81072521093
1686,169256.71753304772
1687,167030.28576742037
1688,187469.9707192601
1689,189534.07029451866
1690,189528.36843346208
1691,180101.01222049716
1692,258139.76160424392
1693,168539.4100264117
1694,184586.2378017586
1695,165168.13055668352
1696,277495.0406865729
1697,169759.14291701303
1698,352949.08402523224
1699,335847.80087421514
1700,249197.89569707532
1701,267511.92861819954
1702,254117.83988448113
1703,254806.1047879761
1704,286038.22677419224
1705,228909.88386679298
1706,452999.9563810361
1707,212802.92365326144
1708,207575.8650670093
1709,262493.37572935823
1710,219619.46278201698
1711,267735.3190236733
1712,263706.36637220345
1713,274724.11337081605
1714,226383.664512468
1715,202411.44772919422
1716,180227.35619328066
1717,168949.25873653806
1718,140157.85619944072
1719,203049.0600098169
1720,242628.75295987914
1721,158657.24624555442
1722,131992.31399101048
1723,156509.71362765093
1724,210178.76930919793
1725,237505.3599616359
1726,182582.54765499235
1727,162739.8861527298
1728,168981.9248165479
1729,168869.67888183682
1730,148317.59060835955
1731,123972.74321534716
1732,134402.5039295662
1733,120732.6659024114
1734,126232.95445282893
1735,125821.78943910716
1736,116087.2903215812
1737,324676.4509154098
1738,232016.16331252974
1739,263552.81104199233
1740,225560.80194623425
1741,196149.35306137768
1742,173446.36305107322
1743,172434.98081367573
1744,323726.82808511896
1745,216854.5020089127
1746,189768.61662158277
1747,211579.25162969177
1748,226557.71896263017
1749,150006.723902018
1750,134822.47027991776
1751,230899.3536024664
1752,121419.51367540388
1753,143759.2256218623
1754,200234.056746187
1755,168473.61390355238
1756,133428.09908908835
1757,120403.40995302623
1758,145847.01680031256
1759,166169.2118629474
1760,166435.35919662326
1761,152540.63071478825
1762,181315.48207390064
1763,173851.08602686212
1764,119367.99489044803
1765,161708.62870066715
1766,178133.71407258953
1767,221616.0859292294
1768,142786.2086540823
1769,171587.23537649284
1770,146623.80623611316
1771,128389.24249452907
1772,136075.78674154633
1773,132031.99605606004
1774,141089.150814265
1775,137169.96448497468
1776,120818.83688607551
1777,107676.26078621403
1778,138102.56269406548
1779,117761.30573936216
1780,166091.06194731596
1781,127324.61600789106
1782,92477.91766539519
1783,142125.63924670898
1784,108876.71325501826
1785,121107.15328250146
1786,150977.09302541
1787,156467.62562738656
1788,63122.24008544717
1789,95028.67118803617
1790,85996.6666692831
1791,179223.05245679835
1792,160096.93773355364
1793,132408.39560531417
1794,148758.1929930223
1795,135357.36717805915
1796,124055.32525924036
1797,114099.2872224571
1798,122629.78259152916
1799,110144.15661225823
1800,129716.82754769457
1801,128741.65954182133
1802,130183.52485891168
1803,147234.19622294692
1804,138173.0210265456
1805,134781.99695444416
1806,123377.62524927006
1807,127791.42320104771
1808,117275.9442990609
1809,121228.771142648
1810,145308.14015000462
1811,103798.25729418076
1812,105401.83813265752
1813,125255.70392667386
1814,95078.59950325062
1815,60962.19432963989
1816,98960.97694851371
1817,115734.78271712286
1818,142583.82629633415
1819,124410.30114739394
1820,66793.29087330124
1821,113984.65271795317
1822,147199.6629595884
1823,54248.57405207753
1824,129489.82585010781
1825,134365.48981572216
1826,103266.47829816052
1827,107953.65229166427
1828,133722.13318572275
1829,117808.71778085959
1830,143574.4610950813
1831,151598.56122293597
1832,91170.75372321575
1833,140054.26965933995
1834,118841.95705730947
1835,136515.94360564236
1836,127436.34643904566
1837,93216.47580804006
1838,126011.72091651028
1839,93851.91388608496
1840,169117.11339307565
1841,144023.19966278868
1842,88478.8353244641
1843,139664.96325953855
1844,135834.5471120037
1845,141689.587148894
1846,155234.88801140903
1847,162452.80829869304
1848,55949.05830089334
1849,104244.32869147042
1850,119702.16832112124
1851,151320.09112580642
1852,123363.95327754448
1853,134726.22488263762
1854,168957.1069617503
1855,150490.8764647846
1856,222935.31040250472
1857,135511.5879419068
1858,138142.88062347542
1859,117829.02611506122
1860,148968.6411117719
1861,117992.36419837763
1862,299559.1278414755
1863,287294.7261210543
1864,287335.23219715746
1865,333813.9279540496
1866,333446.65808911034
1867,231779.7127836394
1868,295367.4872522741
1869,199404.11046760713
1870,224196.56364705937
1871,246852.65389111426
1872,169783.43917780064
1873,246327.564005693
1874,142540.38919850512
1875,199133.840876748
1876,197884.33675975195
1877,209189.59628447442
1878,211436.64344611648
1879,132995.68173121283
1880,134646.98436803537
1881,243198.7665492094
1882,250965.50898579054
1883,190758.70271901545
1884,206874.57759024436
1885,243014.23805945576
1886,295029.54861961346
1887,208372.87124084093
1888,269975.7371883071
1889,164101.70881856803
1890,123841.88473462623
1891,132794.08232423372
1892,100311.50769688589
1893,132330.7346313473
1894,131851.722081142
1895,138840.03389180294
1896,123352.28848769498
1897,113488.29683969259
1898,117430.85198421257
1899,147210.31086137952
1900,149130.6218439199
1901,166752.81783005875
1902,144620.94727145636
1903,206702.85311809662
1904,144912.78240608305
1905,194218.19099120234
1906,161420.94162981457
1907,200524.0457645453
1908,109698.82393064958
1909,130675.33352792276
1910,119161.17719139399
1911,216363.4372576247
1912,312324.7759839255
1913,142514.6436891884
1914,65719.41415079596
1915,318971.45398387656
1916,71090.47615188229
1917,247217.6414678867
1918,138632.9693286626
1919,166264.62848520005
1920,160619.91141750652
1921,416411.2752816363
1922,321688.37574668694
1923,216534.83942493005
1924,230766.54144842978
1925,203280.94563686324
1926,398338.26114713965
1927,131713.17725935736
1928,162702.03357652444
1929,125336.84620356256
1930,130342.61932884532
1931,140165.23257277824
1932,138222.13567043224
1933,182684.6944424268
1934,181554.73797394097
1935,172286.24399821687
1936,192534.79051680645
1937,181473.0306649514
1938,177351.05898285468
1939,244776.6649644927
1940,190352.15869347728
1941,175127.25007741875
1942,184873.76643146723
1943,204135.32886605486
1944,355958.85321689973
1945,386285.4345640546
1946,144740.68217916216
1947,312167.8097670017
1948,175640.55247215548
1949,250213.03325987628
1950,181961.0029552838
1951,241540.79714285125
1952,219879.3056662683
1953,168529.03835084016
1954,184195.146263326
1955,130444.97466360802
1956,298094.26826233603
1957,159421.98889198972
1958,311578.3183498814
1959,141529.28749580416
1960,113837.12914740878
1961,123486.69492635346
1962,94047.30738947133
1963,102390.84465845814
1964,109019.35462482489
1965,142941.92112273106
1966,142083.73693378732
1967,283875.64110362175
1968,440647.07878066396
1969,398238.0317283757
1970,442679.73322644166
1971,467939.4208315293
1972,384691.4556111616
1973,258842.13343401582
1974,329550.41681642836
1975,498033.6288994675
1976,263624.6223135188
1977,358344.819101389
1978,361804.47470936674
1979,338837.1818803646
1980,201742.69105721964
1981,354211.06077200983
1982,218804.90801083998
1983,203887.75846955806
1984,166705.93882199895
1985,223302.1290312614
1986,208284.47246601683
1987,175871.64177887514
1988,177003.72530609378
1989,192748.11600917694
1990,211596.9530995656
1991,222503.27626570754
1992,211303.74819198204
1993,167203.53008168086
1994,232441.99200553662
1995,183470.47099127652
1996,249406.99381495008
1997,311536.3539870806
1998,334716.31961845665
1999,264302.17260515527
2000,319080.42166176153
2001,273518.4082401275
2002,251577.73956791655
2003,263583.8209464828
2004,274545.64888721314
2005,222669.80107513617
2006,221701.33892040377
2007,249705.25542756196
2008,211799.17271184278
2009,198303.90630786703
2010,191001.8357219634
2011,145914.69364775516
2012,172070.5033914571
2013,179946.15355418262
2014,188857.15826731097
2015,199731.5816031687
2016,192106.79905878784
2017,196682.43148384572
2018,123616.88475499043
2019,136188.93224113644
2020,106819.67870129633
2021,107353.26981695312
2022,186132.80047661456
2023,148002.28744734355
2024,254784.19310285707
2025,342497.6756718358
2026,178492.97009717888
2027,156484.99569762673
2028,152874.32003636836
2029,172382.14203828294
2030,275180.49827106076
2031,229352.02350396113
2032,240555.34363005793
2033,260081.89925473137
2034,169222.94264159293
2035,218257.92837111253
2036,190713.2592307227
2037,196646.16169511565
2038,295303.7490941241
2039,217609.72884849767
2040,314879.46845945803
2041,293571.3344389724
2042,205360.53819434822
2043,170531.35784093692
2044,172471.70149564237
2045,211428.99135928712
2046,139447.92918176242
2047,144453.60868470662
2048,137379.19740038403
2049,135281.67468315014
2050,169505.6727101904
2051,105591.07914807046
2052,129351.17385253914
2053,143361.61664522727
2054,87643.07707202312
2055,156516.32022677708
2056,136591.86165602025
2057,115819.83082225225
2058,220029.5788702553
2059,132557.86693089057
2060,170987.7066521681
2061,172332.77543074108
2062,131355.80482619136
2063,112661.0195683737
2064,142383.76263305344
2065,117212.44771295102
2066,163789.572245718
2067,115906.53042349206
2068,142784.34791130398
2069,86953.22780011767
2070,111709.22303669892
2071,95118.21845223803
2072,139161.91825739772
2073,134983.37728018223
2074,186351.53974237296
2075,149593.30068491586
2076,118354.79036874941
2077,152975.94861929497
2078,127139.21265048739
2079,129996.63222790915
2080,119111.78931417699
2081,124852.5646999164
2082,130564.80323346634
2083,141997.70116457666
2084,111350.46225254088
2085,121381.8201864742
2086,115238.96248701935
2087,121403.60711568157
2088,97015.53903012034
2089,79894.98448212814
2090,127731.3991746535
2091,118995.38332636778
2092,124849.99105484958
2093,126186.36341400062
2094,111760.97024843821
2095,146800.7088409348
2096,82697.44474079224
2097,100457.97664159833
2098,144392.41143370044
2099,59153.804066283934
2100,81690.19410744682
2101,118106.71172200765
2102,124546.2237551477
2103,104731.75472917923
2104,127993.37034152183
2105,124134.7614652737
2106,68360.46014140334
2107,204269.73628359023
2108,118240.73026826304
2109,116115.10910830188
2110,132145.9694531472
2111,136409.071591879
2112,142309.03792310858
2113,121406.47965399416
2114,115620.16903873722
2115,159650.47099946009
2116,113588.22791454555
2117,147844.39014042646
2118,122276.1403652084
2119,111216.09229431991
2120,112698.93513197664
2121,91516.77096891902
2122,116080.11719846955
2123,85607.05799774623
2124,159206.33299107902
2125,124750.73465926005
2126,149475.56762827808
2127,146785.19150723776
2128,121916.61609572283
2129,92463.27645075678
2130,142741.71535649538
2131,142122.8374762717
2132,119535.23612190358
2133,121402.37548705196
2134,124381.0841577419
2135,97425.21680236691
2136,79085.70404929967
2137,117350.93376771611
2138,136715.05953269373
2139,148675.92634832626
2140,139810.25144608162
2141,146439.7280918222
2142,128716.42025540228
2143,147674.04977175148
2144,117295.7433727019
2145,136483.30010541764
2146,169171.7943971054
2147,148097.98663010934
2148,132034.09074559485
2149,138487.8637377059
2150,223994.8000700143
2151,115243.455015722
2152,178384.87485536345
2153,173020.23338145646
2154,105977.25266628135
2155,134242.14115039806
2156,257838.5227454997
2157,235736.9051125732
2158,233551.1286096984
2159,201666.50925700043
2160,173516.32382594785
2161,239302.18943089654
2162,418952.9480728396
2163,349762.83755846065
2164,235991.22355084665
2165,196473.42460965257
2166,150507.13827792008
2167,216631.96272647663
2168,204920.56712202492
2169,194315.28554584607
2170,221340.16095661352
2171,151792.05494212627
2172,135572.47837429502
2173,160422.77455291623
2174,232415.1075481946
2175,287548.82736186363
2176,328043.4833071621
2177,241434.41480541768
2178,209376.32806873406
2179,139499.58795836105
2180,219279.96111475563
2181,192570.56333376825
2182,221732.89414261462
2183,192485.10356748974
2184,123302.2978306721
2185,123385.84312296186
2186,148369.61412481926
2187,144844.966465325
2188,148034.19919548972
2189,263076.03426629584
2190,81499.68533576591
2191,80503.9148985674
2192,88384.24399567119
2193,104896.55205907696
2194,100937.65094324779
2195,111837.46843193306
2196,102717.05363254987
2197,116629.26993977652
2198,154533.0478973345
2199,173412.7607216037
2200,151028.96775179962
2201,134500.19887070885
2202,198461.70458611852
2203,142270.44283246528
2204,179339.1577667572
2205,118086.8819114161
2206,142814.82946859396
2207,197787.46811358506
2208,251490.93749742577
2209,232258.547279646
2210,115871.95158880141
2211,117461.36746762555
2212,118403.96898639441
2213,103715.60832051176
2214,133140.66898058396
2215,103534.17082833874
2216,142727.17334294744
2217,69502.61368130012
2218,78248.3580149563
2219,75421.05878516713
2220,76985.76761628133
2221,314037.50085362024
2222,273287.28037765075
2223,301722.3431243096
2224,209907.17203347592
2225,122702.67568112722
2226,188965.21305254006
2227,197689.1330564056
2228,267742.23157350195
2229,244014.73294460648
2230,155056.95111600714
2231,210330.1137002387
2232,181989.299198822
2233,173704.70436172854
2234,232282.25994029484
2235,216319.72570789768
2236,267234.6789102696
2237,354314.6721530313
2238,198458.20272022963
2239,118131.47501372785
2240,157681.5196374697
2241,149232.55873384874
2242,123352.205572065
2243,122923.15351549597
2244,100851.79633646402
2245,102097.80952653686
2246,139756.56225516234
2247,109502.8778613438
2248,125276.99451469349
2249,122676.58842395412
2250,130312.71090635011
2251,108591.82911210263
2252,177505.84767952518
2253,153804.0296343272
2254,175809.8679573666
2255,190004.9920940549
2256,176376.97798713265
2257,205672.75057767628
2258,163139.17138404096
2259,178962.51303646105
2260,156699.48374840297
2261,181641.56164860868
2262,205697.57480291068
2263,372278.9822745861
2264,464612.21523870144
2265,162375.3860111451
2266,295503.29623907054
2267,365598.54679094866
2268,392635.84875952214
2269,156444.7337173288
2270,187561.4013305421
2271,219980.3393814551
2272,197291.19437433477
2273,160731.66431938982
2274,181339.99485970064
2275,169334.42157044957
2276,185554.30928064583
2277,182126.22548409543
2278,147857.99265182682
2279,125166.66892740087
2280,118579.21023047408
2281,170768.7043609428
2282,181169.627875796
2283,102825.2360475404
2284,110407.9289033179
2285,142333.91202480206
2286,125218.30081999509
2287,352726.285035741
2288,274223.98696812394
2289,377582.2168923267
2290,465800.7006229926
2291,330196.58770047076
2292,442054.605428088
2293,473475.4090618227
2294,415408.3946176531
2295,475638.3639788915
2296,294397.2146904777
2297,325951.5342618624
2298,342326.0375334306
2299,368056.0704885815
2300,334539.0084445306
2301,289729.19422341423
2302,244880.0804690449
2303,240962.90793982986
2304,245769.13602759934
2305,191384.3185952113
2306,190130.7585530073
2307,197194.87171716188
2308,223571.20322967914
2309,281063.11233250785
2310,208031.8736843391
2311,197994.67459063494
2312,175666.23987120637
2313,175284.31498956477
2314,171750.4498775251
2315,176118.36354972562
2316,194766.69614814606
2317,190053.40627942444
2318,177051.9224915625
2319,177112.45831797703
2320,180055.1556406791
2321,237578.99078712062
2322,172899.9836145221
2323,185214.55016262797
2324,176777.0019670266
2325,214319.86977898653
2326,169044.95407561236
2327,206928.47301047787
2328,221367.03282170382
2329,191445.03544125447
2330,181856.37920069022
2331,352385.3653841843
2332,398215.6935387232
2333,317643.35972563026
2334,257844.85436092215
2335,277430.5472041957
2336,325946.85159689846
2337,202162.9196722793
2338,269681.9046053979
2339,228060.5538648838
2340,418027.4744712317
2341,223531.44878657133
2342,236229.86216100282
2343,228914.14219110864
2344,228756.53560597234
2345,241943.507313959
2346,209254.1273264439
2347,202189.10480505912
2348,232363.90255509142
2349,180668.60739500882
2350,293673.32900427765
2351,258742.77961095312
2352,254888.49616239025
2353,246741.73465575144
2354,141831.97048649794
2355,145646.17501456864
2356,150233.43986599802
2357,194827.44409537193
2358,195879.4298081442
2359,129733.45920196004
2360,117326.49031773755
2361,147451.46632127103
2362,275489.22475862905
2363,137913.71957649686
2364,151523.2287755383
2365,213344.37995075388
2366,186648.66361951546
2367,224093.6086003987
2368,214113.81405565995
2369,224862.79089632398
2370,170444.63506371886
2371,170466.23896055156
2372,190928.03331290805
2373,279099.9962384133
2374,312523.0913227668
2375,251138.81372799323
2376,280165.61164844997
2377,341498.48783395387
2378,143850.59925164707
2379,206477.0482526167
2380,143730.66072353107
2381,164910.96708970898
2382,198331.5048640509
2383,209056.28048082694
2384,248689.92672072034
2385,159032.41699991538
2386,134797.9877194969
2387,133924.43987254985
2388,98861.32480960917
2389,123640.39986223284
2390,145244.08759335816
2391,136666.16928083205
2392,114440.94307814141
2393,164144.18510915406
2394,143735.2011218362
2395,203382.46296084012
2396,146899.83698931796
2397,215775.19737070386
2398,125618.4912552124
2399,63460.56354342505
2400,60842.87167745128
2401,114687.8915378592
2402,135157.45794474706
2403,138086.4853665678
2404,151157.1401659935
2405,158276.38439459162
2406,139294.2610498273
2407,122627.93351493998
2408,137838.82590780006
2409,124918.83438915914
2410,160407.5196392549
2411,120516.81930683187
2412,155183.19255209627
2413,130762.49463695387
2414,146919.23313828278
2415,131501.32010911882
2416,124143.77151825068
2417,134649.95546687266
2418,131468.34862107303
2419,128558.08079022118
2420,123133.96282106463
2421,146191.6837830901
2422,114388.31205209094
2423,122892.10772552379
2424,151717.96606578538
2425,207868.15220825735
2426,132792.695639657
2427,133390.74665537997
2428,170623.7157091352
2429,114569.55959914115
2430,133580.02898999193
2431,110965.96217288934
2432,140646.19246299908
2433,142547.4494667538
2434,140072.78237817742
2435,150585.24720473425
2436,106211.77444440496
2437,110682.84571086515
2438,125978.68090372975
2439,106018.22306855649
2440,121479.6833915196
2441,90007.71664147577
2442,98578.03077166503
2443,120125.66912409409
2444,124852.2425515626
2445,89687.77736157774
2446,132829.35770412924
2447,178471.49336087317
2448,135458.57588566467
2449,110825.71127348188
2450,144153.56722803102
2451,124764.26335282739
2452,198432.80098064113
2453,93870.21842166269
2454,120851.4633114155
2455,113846.749707436
2456,133696.70335645013
2457,126051.29612023185
2458,122453.22208176924
2459,110694.79987533274
2460,135561.90458514242
2461,122209.51624324705
2462,135209.10112106078
2463,121609.90848340935
2464,175803.9995751055
2465,136682.62660991712
2466,116399.47779753075
2467,133295.81842664935
2468,86334.61148432808
2469,83780.88663327906
2470,186413.62786975128
2471,203062.21465254086
2472,156115.53722699662
2473,122467.95257833302
2474,87929.1194204109
2475,225989.92405209824
2476,113674.8228805221
2477,129015.45674882949
2478,155376.8504531912
2479,110950.11120353648
2480,154788.42514771764
2481,127014.56551548389
2482,128389.22081281431
2483,114454.72426865269
2484,127741.34257980263
2485,126484.48572411694
2486,157242.5306352665
2487,183161.11709562858
2488,157967.99765594647
2489,152185.3877028327
2490,149247.02432901674
2491,91387.86882934273
2492,183715.13753773016
2493,144830.32182729585
2494,152761.34051698731
2495,93401.34564610303
2496,235881.12130850338
2497,149842.37109186559
2498,114161.84834614533
2499,91109.24495236042
2500,133857.24473708382
2501,134518.35527823144
2502,146412.49336071138
2503,98461.53917806201
2504,189484.77840800493
2505,221021.7414668371
2506,251563.33210520077
2507,307794.93961552257
2508,251964.70956075788
2509,219167.0405455683
2510,218888.82099144807
2511,180572.1906742087
2512,210119.41000769543
2513,216660.67680938452
2514,249663.4982247004
2515,148337.13379196162
2516,170220.61217683135
2517,141104.23631822865
2518,152026.3116242894
2519,223840.97615369043
2520,208423.84083122254
2521,187247.65781199856
2522,224410.99278809366
2523,124062.76493248051
2524,135551.80896395535
2525,144895.66684119665
2526,139495.2494861845
2527,115425.74588480554
2528,126000.63603096447
2529,134608.64565998677
2530,117361.41335428576
2531,254793.18752288175
2532,227508.3962148243
2533,196553.85428212653
2534,234921.995645701
2535,302373.20697209024
2536,228387.30502499247
2537,228596.97541965224
2538,181075.41211647636
2539,182207.9986964544
2540,178363.9590442006
2541,178109.9350002026
2542,170400.0731580917
2543,126444.89401207563
2544,125415.55127919198
2545,132622.87009201263
2546,129440.34300460863
2547,134536.91260554665
2548,150487.46832949124
2549,162847.80901637825
2550,545770.3282613449
2551,138682.5403551801
2552,126347.78180152939
2553,73784.66242400852
2554,113209.50893093717
2555,117572.16652618807
2556,104213.24930808492
2557,110504.50966391912
2558,172946.9261269198
2559,133632.88042066072
2560,142938.86893476712
2561,141031.6585667198
2562,131588.5921700516
2563,151720.32604866574
2564,189330.50833278248
2565,136397.89419055876
2566,154412.83180764166
2567,131194.09388461616
2568,195651.18573954055
2569,205386.4035588929
2570,113750.64426758027
2571,187976.48281399568
2572,152051.64427745368
2573,220657.18966256056
2574,277279.3858913173
2575,124992.98430932181
2576,123968.19499406192
2577,153679.1672065187
2578,85495.13572880781
2579,70984.06282907499
2580,118193.17436597856
2581,123457.78136540887
2582,111310.69128727785
2583,269034.06805744435
2584,175164.9403350531
2585,184504.23318341462
2586,217616.35988305116
2587,198278.8532395636
2588,145554.46442924146
2589,146050.75899296635
2590,206270.54851121528
2591,216624.35394540892
2592,217166.2662621445
2593,249544.2231097555
2594,173830.5784904167
2595,196849.54313328964
2596,309181.72721135773
2597,183652.89663966282
2598,278886.4862511448
2599,330273.75106197374
2600,145269.2749611729
2601,148299.34546546498
2602,81549.49099259276
2603,91722.58445880363
2604,89029.77243996819
2605,79138.43344891365
2606,143877.0158416523
2607,198299.9631421582
2608,194664.65506907378
2609,163264.59669804724
2610,107598.54246770471
2611,125840.6835282001
2612,154175.94684995466
2613,130767.32620469687
2614,125418.87315892016
2615,153858.985570625
2616,142941.90905915128
2617,180330.58703730788
2618,207472.32024411138
2619,205848.56084604847
2620,189904.34830544816
2621,177561.72984040878
2622,185633.4885607951
2623,245388.13791482482
2624,303017.479124479
2625,294901.9989545616
2626,173387.30212211865
2627,164671.11047379344
2628,483701.9908408174
2629,539831.0536651049
2630,360893.82118498493
2631,468736.238795728
2632,421746.1762043758
2633,307392.6284357366
2634,418951.272686626
2635,156296.59379157136
2636,180348.65598055767
2637,172668.35533218883
2638,265362.7613421614
2639,185915.38026373988
2640,153528.53911592127
2641,108592.09867427067
2642,186319.87588789038
2643,102359.89200624728
2644,123686.64058531226
2645,102013.982563575
2646,95084.28110474844
2647,102411.29884704179
2648,146384.49067034174
2649,147435.37022775438
2650,141139.73830322278
2651,143697.43812979333
2652,416093.8250511128
2653,247589.3573259399
2654,257479.69428214108
2655,403029.8436935981
2656,307649.059248618
2657,340822.9533603877
2658,296662.83658067964
2659,299676.8385627312
2660,355921.0616712173
2661,357356.6334285792
2662,362717.8308253643
2663,276622.34181012085
2664,273371.90381494345
2665,325757.20785180153
2666,284112.27008011925
2667,166742.33695700412
2668,176142.75111272972
2669,181448.56216216864
2670,274682.01585218887
2671,180529.42703223144
2672,190253.52718842603
2673,202855.99786520028
2674,197090.06825811823
2675,168744.40377845746
2676,185942.79220912472
2677,195230.57392801298
2678,255579.60230330224
2679,266935.20412813977
2680,282452.70046003524
2681,402363.29213014647
2682,329715.60348036495
2683,546746.3859609787
2684,319253.19046573254
2685,340009.8594132193
2686,255579.228581026
2687,322320.95755321154
2688,217616.8904121329
2689,202466.90186101964
2690,465673.0313690561
2691,192586.89547739533
2692,138791.64433724203
2693,196694.07537495447
2694,143787.22104466052
2695,193858.26725404363
2696,183208.14829491673
2697,189194.95264310474
2698,197813.4088603797
2699,180312.9771258319
2700,160759.4681046812
2701,143630.81778555491
2702,111926.6797552251
2703,118694.00059886993
2704,141008.92951180565
2705,121239.19356813662
2706,111531.28145717896
2707,122956.52986993342
2708,134967.00489957555
2709,105220.19321797093
2710,130002.15068662753
2711,266579.71775671496
2712,388484.9386292924
2713,168629.73991359485
2714,149530.3412042073
2715,173078.8857508402
2716,147706.28918494083
2717,189248.11679538747
2718,223902.5275804621
2719,151397.99924466628
2720,167529.97348179846
2721,134918.67926535284
2722,153904.8586132943
2723,139191.37289261192
2724,127644.84336804399
2725,131626.24487944806
2726,147147.39883532256
2727,174538.01671460175
2728,171119.36356592405
2729,150551.4723922455
2730,144503.29368557414
2731,123283.25434567066
2732,127427.23227438069
2733,158749.16903866036
2734,147874.38755212355
2735,134152.72082489447
